id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
501660,Andrea Gomez,F,2026-02-10,130.44,Antigua,Food
500516,Elena Molina,M,2026-02-04,137.56,Quetzaltenango,Food
503500,Oscar Molina,M,2026-01-10,195.48,Mixco,Education
502838,Carmen Mazariegos,F,2026-02-24,98.88,Mixco,Services
503482,Paola Rojas,M,2026-02-18,270.38,Antigua,Education
503741,Carlos Dominguez,F,2026-02-05,100.68,Quetzaltenango,Food
501216,Monica Diaz,F,2026-01-13,18.88,Mixco,Retail
500251,Gustavo  Ortega,F,2026-01-30,349.7,Escuintla,Education
504065,Andrea Paz,F,2026-02-14,201.0,Mixco,Food
501682,Laura Nunez,M,2026-02-01,392.63,Mixco,Education
502296,Valeria Nunez,M,2026-02-09,16.28,Villa Nueva,Food
500296,Oscar Fuentes,M,2026-01-17,103.33,Escuintla,Education
503667,Jose Ruiz,F,2026-02-17,432.66,Quetzaltenango,Retail
502371,Diana  Ramirez,F,2026-01-31,293.43,Escuintla,Education
503290,Ricardo Torres,F,2026-01-27,293.16,Mixco,Retail
503664,Pedro Hernandez,M,2026-01-21,458.23,Guatemala,Retail
500924,Monica  Reyes,F,2026-02-23,230.99,Amatitlan,Food
500708,Gustavo Perez,F,2026-01-31,251.8,Antigua,Education
503596,Valeria  Mazariegos,F,2026-01-21,87.61,Antigua,Food
504737,Sofia Dominguez,M,2026-02-22,211.21,Villa Nueva,Food
501570,Jose  Solis,M,2026-01-21,251.8,Villa Nueva,Education
501150,Fernando Solis,F,2026-01-16,129.36,Desconocida,Retail
503876,Juan Ruiz,M,2026-01-28,469.81,Chimaltenango,Services
502784,Gabriela Diaz,M,2026-02-22,22.15,Escuintla,Food
504131,Pablo Soto,M,2026-02-18,295.17,Escuintla,Food
502122,Ricardo Molina,F,2026-02-13,146.44,Mixco,Food
500938,Maria Paz,F,2026-01-10,251.8,Amatitlan,Retail
501240,Karla Flores,M,2026-01-13,330.24,Villa Nueva,Retail
500833,Monica Flores,M,2026-01-03,63.89,Villa Nueva,Services
502141,Daniel Gomez,F,2026-02-10,350.88,Antigua,Food
500232,Luis  Rojas,M,2026-01-10,82.48,Villa Nueva,Education
501721,Luis Soto,F,2026-02-15,87.41,Mixco,Food
501880,Jose Solis,M,2026-02-26,141.79,Antigua,Services
503927,Pedro Molina,F,2026-01-11,349.88,Quetzaltenango,Food
500385,Rene Ortega,F,2026-01-16,251.8,Escuintla,Services
503044,Pedro Morales,F,2026-02-17,158.8,Antigua,Education
503012,Juan Cruz,F,2026-02-17,3.5,Desconocida,Education
502465,Sofia Reyes,M,2026-02-21,70.94,Guatemala,Food
501381,Ana Gomez,F,2026-03-01,38.42,Villa Nueva,Food
502779,Maria Solis,M,2026-01-23,45.11,Guatemala,Services
502479,Laura  Vargas,M,2026-02-15,387.15,Quetzaltenango,Services
503954,Juan Lima,F,2026-02-16,263.96,Escuintla,Services
502176,Karla Vargas,F,2026-02-06,97.23,Desconocida,Food
500960,Pedro  Diaz,M,2026-01-18,247.7,Antigua,Food
503718,Elena Rojas,F,2026-01-28,458.23,Villa Nueva,Education
501706,Sofia Mendez,M,2026-02-07,163.33,Desconocida,Retail
502511,Ana  Torres,M,2026-01-25,157.47,Villa Nueva,Services
501602,Ana  Mendez,M,2026-01-02,222.69,Guatemala,Services
500460,Daniel Dominguez,M,2026-02-22,335.98,Escuintla,Retail
501618,Carmen Hernandez,M,2026-01-29,409.24,Guatemala,Services
503365,Pablo Gomez,F,2026-01-23,65.39,Mixco,Food
503895,Jose Alvarez,F,2026-01-28,376.35,Amatitlan,Retail
503471,Gabriela Ramirez,F,2026-01-06,364.6,Chimaltenango,Food
504581,Patricia Gomez,F,2026-02-23,356.92,Mixco,Services
504372,Diana Gomez,F,2026-02-20,432.42,Antigua,Education
502600,Fernando Mejia,F,2026-01-05,320.08,Mixco,Retail
502622,Karla  Vargas,M,2026-02-10,182.77,Villa Nueva,Education
502367,Karla Cruz,F,2026-01-30,455.89,Chimaltenango,Food
503248,Gustavo Mejia,M,2026-02-04,289.94,Villa Nueva,Services
503677,Isabel Fuentes,F,2026-02-22,363.15,Villa Nueva,Retail
504578,Elena Morales,F,2026-02-27,428.76,Escuintla,Services
503501,Gustavo Gomez,F,2026-02-28,373.53,Villa Nueva,Food
500918,Ana Morales,M,2026-01-16,430.2,Villa Nueva,Education
502726,Andrea Morales,F,2026-02-26,211.53,Mixco,Retail
503304,Pablo Hernandez,F,2026-01-05,207.58,Amatitlan,Education
501287,Kevin Torres,F,2026-01-08,124.74,Chimaltenango,Services
504698,Ana Flores,F,2026-02-13,251.8,Escuintla,Education
503253,Karla Ramirez,M,2026-01-10,368.76,Desconocida,Education
504085,Paola Mazariegos,M,2026-02-17,364.99,Villa Nueva,Services
501221,Oscar Ruiz,M,2026-02-05,126.41,Mixco,Food
502557,Maria Mejia,F,2026-01-30,305.01,Villa Nueva,Food
503403,Isabel Vargas,M,2026-01-13,1.36,Antigua,Retail
500240,Carlos Vargas,F,2026-01-14,156.17,Escuintla,Services
500555,Jose Fuentes,M,2026-02-12,422.89,Quetzaltenango,Services
501945,Diana Paz,F,2026-01-08,77.75,Mixco,Education
503522,Pablo Ortega,F,2026-02-11,492.99,Desconocida,Education
501333,Juan Lima,M,2026-01-07,397.0,Mixco,Food
502026,Sofia Ortega,M,2026-03-01,18.97,Guatemala,Food
504662,Elena  Mendez,F,2026-02-04,95.22,Mixco,Food
503982,Laura Ramirez,M,2026-01-11,251.8,Chimaltenango,Food
502850,Diana Mazariegos,F,2026-03-01,175.64,Mixco,Food
503308,Pedro Ruiz,M,2026-02-09,393.39,Escuintla,Services
503285,Karla Castillo,F,2026-01-21,251.8,Guatemala,Food
503620,Ana Lima,F,2026-01-13,3.62,Villa Nueva,Education
504551,Miguel Aguilar,F,2026-02-12,179.11,Antigua,Services
502824,Valeria Perez,M,2026-01-18,405.06,Antigua,Retail
500045,Oscar Mendez,M,2026-01-19,372.29,Villa Nueva,Education
503721,Fernando Soto,M,2026-02-13,307.08,Antigua,Retail
501486,Maria Paz,F,2026-01-11,376.27,Amatitlan,Retail
504117,Monica Mendez,M,2026-02-08,186.54,Desconocida,Services
501332,Fernando Fuentes,M,2026-02-12,78.91,Antigua,Education
504872,Ana Vargas,M,2026-01-30,51.65,Chimaltenango,Education
504106,Carmen Morales,F,2026-02-16,251.8,Chimaltenango,Food
500615,Fernando Ramirez,M,2026-01-06,488.54,Quetzaltenango,Services
500119,Kevin Perez,F,2026-02-16,2.96,Amatitlan,Food
504504,Valeria Fuentes,F,2026-01-17,194.68,Mixco,Food
500994,Patricia Lima,F,2026-01-15,42.43,Chimaltenango,Education
502168,Maria Vargas,F,2026-01-24,248.72,Antigua,Education
503600,Carlos Molina,F,2026-01-23,197.59,Antigua,Services
501538,Oscar Mazariegos,F,2026-02-04,200.28,Amatitlan,Food
500919,Oscar Ruiz,M,2026-01-20,251.8,Villa Nueva,Food
500436,Fernando Morales,F,2026-01-28,488.36,Mixco,Education
502482,Laura Ruiz,M,2026-01-26,262.44,Escuintla,Food
501270,Luis Hernandez,M,2026-02-03,192.64,Mixco,Food
502873,Pablo Mendez,M,2026-01-10,94.95,Guatemala,Retail
504429,Laura Lopez,M,2026-01-06,422.74,Amatitlan,Food
501904,Patricia Ramirez,F,2026-02-20,251.8,Mixco,Food
504544,Sofia Ramirez,M,2026-01-28,326.53,Antigua,Services
502105,Juan Gomez,M,2026-02-19,250.28,Mixco,Retail
500097,Andrea Mejia,F,2026-01-19,450.99,Antigua,Education
503112,Juan Mejia,F,2026-01-17,268.57,Chimaltenango,Retail
503840,Jose Soto,F,2026-02-10,460.84,Antigua,Services
500161,Pedro Hernandez,M,2026-01-29,455.5,Villa Nueva,Education
503442,Monica Flores,F,2026-01-17,416.79,Quetzaltenango,Retail
504395,Jose  Dominguez,F,2026-01-23,251.8,Amatitlan,Education
504040,Paola Dominguez,F,2026-01-04,221.93,Mixco,Retail
501584,Pedro Ortega,M,2026-02-10,99.85,Chimaltenango,Food
502071,Jose Alvarez,M,2026-02-13,372.18,Villa Nueva,Food
501463,Isabel Vargas,F,2026-02-09,65.42,Mixco,Food
501845,Juan Aguilar,M,2026-03-01,286.88,Chimaltenango,Services
503693,Carlos  Rojas,F,2026-01-08,143.13,Desconocida,Food
502921,Monica Reyes,F,2026-01-20,253.88,Chimaltenango,Food
502558,Rene  Cruz,M,2026-01-30,153.28,Quetzaltenango,Education
502297,Monica Ramirez,M,2026-01-30,251.8,Antigua,Retail
503557,Pedro  Hernandez,M,2026-02-15,23.93,Amatitlan,Education
504366,Pedro  Reyes,F,2026-01-20,261.94,Escuintla,Education
503036,Sofia Mejia,F,2026-02-18,43.34,Chimaltenango,Retail
500782,Ricardo Vargas,F,2026-01-11,251.8,Chimaltenango,Food
504800,Gustavo Perez,F,2026-02-03,107.19,Guatemala,Services
502181,Jose Lima,M,2026-01-11,128.52,Villa Nueva,Education
501794,Karla Cruz,M,2026-01-03,150.8,Quetzaltenango,Food
504206,Monica Fuentes,M,2026-02-10,443.7,Chimaltenango,Retail
500272,Pedro Herrera,F,2026-02-24,430.61,Guatemala,Retail
501195,Daniel Nunez,F,2026-02-19,336.73,Guatemala,Education
504830,Rene Herrera,F,2026-01-11,174.79,Mixco,Services
502844,Andrea  Gomez,F,2026-02-05,233.74,Desconocida,Education
501801,Laura Mejia,F,2026-01-02,24.0,Antigua,Services
502690,Daniel Morales,F,2026-02-09,477.56,Villa Nueva,Services
504066,Fernando Ruiz,F,2026-01-12,52.29,Guatemala,Education
500835,Ana Mendez,F,2026-02-05,251.8,Amatitlan,Education
503476,Gabriela Mendez,M,2026-01-12,126.56,Mixco,Education
500591,Juan Herrera,F,2026-02-26,206.47,Antigua,Food
504517,Sofia Molina,F,2026-01-27,251.8,Mixco,Food
504357,Carmen Solis,F,2026-01-29,422.02,Quetzaltenango,Services
503543,Monica Ortega,F,2026-02-07,251.8,Escuintla,Services
500060,Gabriela Morales,F,2026-01-08,161.91,Escuintla,Retail
500609,Maria Alvarez,F,2026-02-16,178.42,Guatemala,Retail
503559,Ana Lima,M,2026-01-09,311.96,Guatemala,Food
501812,Andrea Dominguez,F,2026-01-17,387.21,Amatitlan,Food
504445,Pedro Mazariegos,F,2026-01-08,448.31,Quetzaltenango,Retail
503173,Daniel Ruiz,F,2026-02-14,92.61,Quetzaltenango,Food
500505,Elena Flores,M,2026-01-21,335.96,Villa Nueva,Education
503433,Pablo Cruz,M,2026-02-25,321.85,Escuintla,Services
503413,Daniel Vargas,M,2026-02-20,251.8,Guatemala,Food
501027,Hector Diaz,M,2026-01-30,182.05,Mixco,Services
502306,Pablo Morales,M,2026-01-24,56.09,Escuintla,Education
502782,Patricia  Vargas,F,2026-01-18,76.74,Antigua,Education
502800,Kevin Perez,F,2026-02-05,288.93,Mixco,Services
500266,Fernando Cruz,M,2026-01-06,403.02,Guatemala,Services
502809,Valeria Hernandez,F,2026-02-06,348.63,Chimaltenango,Education
500954,Miguel Nunez,F,2026-01-23,378.48,Desconocida,Services
504586,Diana Ortega,M,2026-01-08,125.1,Quetzaltenango,Education
502655,Rene Lopez,M,2026-01-31,482.61,Villa Nueva,Retail
502208,Monica Mazariegos,F,2026-02-10,81.65,Antigua,Services
500679,Miguel Cruz,M,2026-02-15,71.3,Villa Nueva,Services
504619,Ana  Flores,F,2026-01-31,58.42,Antigua,Food
504475,Jose Vargas,F,2026-01-29,248.91,Antigua,Food
502799,Ana Cruz,M,2026-02-20,221.38,Mixco,Food
502323,Luis Lopez,F,2026-02-04,117.34,Quetzaltenango,Food
502869,Patricia Paz,F,2026-02-08,188.69,Desconocida,Retail
501736,Carmen Perez,M,2026-02-15,457.77,Escuintla,Services
503551,Carmen Nunez,M,2026-02-14,251.8,Mixco,Education
500233,Ricardo Mejia,M,2026-01-01,306.01,Chimaltenango,Food
501886,Diana Perez,F,2026-01-30,418.29,Antigua,Food
502000,Carlos Hernandez,F,2026-01-27,333.03,Mixco,Education
504053,Juan Gomez,F,2026-02-02,393.19,Desconocida,Education
504611,Patricia Nunez,F,2026-02-26,54.43,Villa Nueva,Education
501816,Valeria Paz,F,2026-02-18,479.28,Guatemala,Education
503631,Hector Vargas,M,2026-01-31,258.61,Chimaltenango,Food
500288,Daniel Gomez,M,2026-02-18,96.99,Villa Nueva,Services
501985,Kevin Soto,F,2026-01-02,251.8,Guatemala,Education
503736,Luis Vargas,F,2026-02-19,116.78,Quetzaltenango,Food
501546,Gabriela Morales,F,2026-01-17,76.91,Quetzaltenango,Services
502667,Daniel Castillo,F,2026-01-09,471.3,Chimaltenango,Services
504034,Gabriela Gomez,M,2026-01-16,23.54,Guatemala,Retail
500881,Valeria Solis,F,2026-02-22,275.54,Escuintla,Food
504153,Pedro Mejia,F,2026-01-06,448.14,Villa Nueva,Education
503821,Laura Perez,F,2026-03-01,251.8,Amatitlan,Services
501610,Isabel Castillo,M,2026-01-14,192.44,Amatitlan,Food
500728,Oscar Vargas,F,2026-02-19,42.11,Antigua,Food
503692,Hector Ramirez,M,2026-02-17,170.88,Quetzaltenango,Retail
501591,Gustavo Ramirez,F,2026-01-09,368.5,Quetzaltenango,Education
502085,Diana Alvarez,M,2026-02-27,272.45,Villa Nueva,Retail
503155,Pablo Solis,M,2026-02-01,79.13,Antigua,Retail
500823,Andrea Reyes,M,2026-01-28,336.34,Chimaltenango,Services
501993,Daniel  Fuentes,M,2026-01-24,258.93,Mixco,Food
503200,Rene Morales,M,2026-02-07,259.63,Chimaltenango,Services
502893,Gabriela Lima,M,2026-01-25,61.6,Mixco,Services
500202,Carlos Gomez,F,2026-01-09,249.42,Mixco,Services
502079,Daniel  Lima,F,2026-02-05,251.8,Mixco,Retail
501561,Hector Diaz,M,2026-01-15,427.49,Villa Nueva,Food
500904,Pedro Soto,M,2026-01-27,442.2,Quetzaltenango,Food
501476,Andrea Diaz,M,2026-02-04,5.32,Amatitlan,Education
503860,Gustavo  Reyes,M,2026-02-28,289.84,Escuintla,Food
503694,Maria Rojas,F,2026-01-25,336.89,Guatemala,Food
501613,Jose Perez,F,2026-02-23,422.99,Mixco,Services
503469,Juan  Dominguez,F,2026-01-14,233.21,Antigua,Services
503520,Carlos Lopez,M,2026-02-23,116.17,Escuintla,Education
503324,Gabriela Molina,F,2026-02-12,452.93,Chimaltenango,Retail
502976,Gustavo Diaz,F,2026-02-09,227.3,Guatemala,Retail
501600,Ricardo Molina,M,2026-01-28,281.53,Mixco,Food
503725,Daniel Dominguez,F,2026-02-02,272.32,Escuintla,Education
502648,Patricia Gomez,M,2026-01-09,132.96,Guatemala,Services
501389,Laura Alvarez,M,2026-01-12,154.13,Desconocida,Retail
501887,Paola Gomez,F,2026-01-27,148.75,Amatitlan,Education
500423,Paola Ramirez,F,2026-01-08,238.73,Chimaltenango,Food
504299,Diana Cruz,F,2026-02-05,344.73,Quetzaltenango,Services
500683,Ana Flores,M,2026-01-01,454.4,Desconocida,Education
504828,Daniel Ortega,M,2026-01-18,378.17,Guatemala,Services
504322,Gabriela Mendez,M,2026-02-22,279.56,Villa Nueva,Retail
501325,Fernando Gomez,F,2026-02-15,338.56,Chimaltenango,Food
504340,Luis Reyes,M,2026-02-26,115.43,Amatitlan,Education
500820,Diana  Paz,M,2026-01-24,78.11,Guatemala,Education
500613,Ana Mendez,F,2026-02-01,58.14,Villa Nueva,Education
504099,Carmen Castillo,M,2026-01-17,189.67,Villa Nueva,Services
501800,Ricardo Mendez,F,2026-01-02,161.59,Villa Nueva,Retail
503638,Andrea Rojas,M,2026-01-11,245.92,Guatemala,Food
503201,Andrea Gomez,F,2026-02-17,484.6,Amatitlan,Food
504456,Diana Rojas,M,2026-02-22,414.06,Antigua,Education
502579,Gabriela Rojas,M,2026-02-03,132.36,Guatemala,Retail
504050,Laura Morales,F,2026-01-03,133.63,Amatitlan,Food
503639,Rene Hernandez,F,2026-02-14,251.8,Villa Nueva,Food
504048,Gustavo Aguilar,F,2026-01-03,133.34,Guatemala,Food
500374,Paola Lopez,M,2026-02-14,6.64,Antigua,Retail
502650,Elena Ruiz,F,2026-02-03,145.96,Guatemala,Retail
501176,Diana Solis,M,2026-02-17,7.25,Antigua,Food
502024,Paola Solis,M,2026-02-06,232.2,Quetzaltenango,Education
500227,Gabriela  Paz,M,2026-02-07,401.9,Villa Nueva,Retail
504623,Monica Flores,M,2026-02-03,35.4,Escuintla,Retail
504807,Diana Dominguez,M,2026-01-24,144.07,Guatemala,Retail
502247,Patricia Aguilar,F,2026-01-05,234.23,Quetzaltenango,Retail
501012,Luis Dominguez,M,2026-02-24,335.32,Guatemala,Services
504488,Diana Mendez,M,2026-02-10,351.42,Antigua,Services
501249,Oscar  Ruiz,F,2026-02-28,104.82,Escuintla,Retail
504845,Paola Cruz,M,2026-01-01,114.84,Chimaltenango,Retail
501338,Juan Mazariegos,F,2026-01-07,41.45,Chimaltenango,Services
501029,Gabriela Perez,M,2026-01-02,244.32,Quetzaltenango,Education
504884,Monica Mendez,F,2026-01-17,94.23,Antigua,Education
504134,Maria Paz,F,2026-02-23,334.39,Amatitlan,Retail
503755,Jose Vargas,F,2026-01-29,259.19,Quetzaltenango,Services
500185,Daniel Rojas,M,2026-01-19,251.8,Mixco,Food
504817,Monica Mazariegos,F,2026-02-18,115.26,Villa Nueva,Education
500230,Miguel Nunez,M,2026-02-08,155.38,Quetzaltenango,Education
502215,Daniel Gomez,M,2026-02-21,225.78,Amatitlan,Services
500690,Carmen Mendez,F,2026-02-26,44.71,Chimaltenango,Food
501272,Pedro Soto,M,2026-02-28,390.1,Escuintla,Retail
502745,Carlos  Morales,M,2026-01-10,118.49,Guatemala,Retail
501781,Gustavo Flores,M,2026-02-27,106.52,Guatemala,Retail
504479,Juan Morales,M,2026-02-26,467.33,Chimaltenango,Food
501970,Laura Castillo,F,2026-02-11,178.39,Mixco,Retail
501839,Ana Torres,F,2026-01-25,489.11,Chimaltenango,Food
500127,Rene Castillo,F,2026-01-26,462.14,Villa Nueva,Education
504074,Fernando Mejia,F,2026-01-25,225.11,Quetzaltenango,Food
502038,Karla Mejia,M,2026-01-28,315.18,Escuintla,Retail
503305,Juan Diaz,M,2026-03-01,207.38,Mixco,Retail
503952,Oscar Torres,M,2026-02-16,155.51,Guatemala,Services
504720,Jose Perez,F,2026-01-18,68.15,Chimaltenango,Food
502237,Hector Soto,M,2026-02-20,475.58,Desconocida,Retail
500404,Diana Ruiz,M,2026-01-06,300.95,Amatitlan,Retail
501653,Diana Perez,M,2026-01-30,207.13,Guatemala,Retail
502194,Ana Gomez,M,2026-01-15,121.0,Mixco,Food
501504,Isabel Lima,F,2026-01-26,253.11,Escuintla,Education
503396,Carlos Ortega,F,2026-01-01,88.92,Villa Nueva,Education
503388,Oscar  Mazariegos,F,2026-01-20,272.51,Villa Nueva,Services
500153,Gustavo Ramirez,F,2026-02-09,243.53,Guatemala,Education
500816,Ana Rojas,F,2026-02-26,251.8,Chimaltenango,Education
502958,Daniel Aguilar,F,2026-01-18,244.06,Guatemala,Retail
500893,Patricia Mejia,M,2026-02-16,110.03,Mixco,Education
502009,Gustavo Hernandez,M,2026-02-07,153.34,Villa Nueva,Education
501094,Valeria  Vargas,F,2026-02-22,132.26,Guatemala,Services
503235,Jose  Nunez,M,2026-02-20,206.04,Amatitlan,Services
500735,Isabel Alvarez,F,2026-01-29,262.88,Guatemala,Education
503420,Laura Lopez,F,2026-01-27,325.4,Escuintla,Food
503726,Pedro  Ortega,M,2026-01-15,497.87,Mixco,Retail
500927,Andrea Diaz,M,2026-01-20,413.74,Chimaltenango,Services
501558,Ricardo Rojas,F,2026-01-14,484.77,Mixco,Services
500843,Pablo Lopez,M,2026-01-29,25.43,Guatemala,Education
502415,Rene Molina,F,2026-02-19,386.24,Escuintla,Education
501533,Carmen Ruiz,F,2026-01-24,245.4,Quetzaltenango,Retail
503690,Oscar Nunez,M,2026-02-03,486.5,Amatitlan,Services
502119,Pablo  Rojas,F,2026-01-15,25.62,Antigua,Food
504477,Hector  Ortega,M,2026-01-25,413.31,Mixco,Education
503067,Monica Vargas,F,2026-01-07,48.32,Escuintla,Education
501033,Jose Perez,M,2026-02-20,190.93,Amatitlan,Education
502065,Valeria Flores,M,2026-02-18,1.73,Desconocida,Retail
501134,Ana Soto,F,2026-02-03,95.61,Amatitlan,Food
504285,Diana Morales,F,2026-01-08,251.8,Antigua,Education
504306,Patricia Nunez,F,2026-03-01,74.06,Mixco,Education
500707,Ricardo Paz,F,2026-02-10,251.8,Antigua,Retail
500721,Monica Ramirez,F,2026-01-14,135.15,Guatemala,Services
504835,Oscar Lopez,F,2026-02-05,133.91,Mixco,Food
501375,Laura Fuentes,F,2026-02-04,405.63,Amatitlan,Retail
504627,Oscar Dominguez,M,2026-02-17,256.61,Quetzaltenango,Retail
504432,Rene Diaz,F,2026-01-20,454.07,Escuintla,Services
501535,Elena Dominguez,M,2026-02-07,61.69,Antigua,Food
503831,Rene Lopez,F,2026-03-01,48.01,Escuintla,Education
502042,Gabriela Torres,M,2026-01-24,181.21,Guatemala,Food
502442,Maria Lopez,M,2026-02-11,141.17,Amatitlan,Food
503136,Jose Herrera,F,2026-02-25,45.28,Villa Nueva,Education
503379,Valeria Flores,M,2026-02-17,173.39,Mixco,Services
502336,Juan Herrera,F,2026-01-15,438.03,Escuintla,Education
500826,Gabriela Flores,M,2026-01-24,338.92,Antigua,Education
500222,Luis Lima,M,2026-01-15,249.06,Mixco,Services
502763,Fernando Gomez,M,2026-01-02,139.62,Chimaltenango,Retail
501438,Daniel Herrera,F,2026-02-18,149.9,Mixco,Services
504502,Patricia Diaz,M,2026-02-27,136.75,Amatitlan,Retail
501154,Carmen Herrera,M,2026-02-14,134.91,Quetzaltenango,Retail
503095,Elena Lima,M,2026-01-21,476.82,Quetzaltenango,Food
503744,Isabel Nunez,F,2026-01-03,496.88,Quetzaltenango,Food
502121,Jose Vargas,F,2026-02-02,278.76,Antigua,Services
504703,Karla Diaz,F,2026-02-10,134.16,Mixco,Education
502363,Andrea Reyes,F,2026-02-26,492.78,Escuintla,Services
502404,Patricia Ramirez,F,2026-01-06,348.4,Quetzaltenango,Education
504646,Rene Castillo,M,2026-02-22,483.17,Villa Nueva,Education
504708,Daniel Herrera,F,2026-01-08,251.8,Villa Nueva,Food
504064,Carmen Flores,M,2026-02-13,98.28,Antigua,Services
501623,Rene Paz,M,2026-02-01,427.28,Antigua,Food
503640,Gabriela Nunez,F,2026-01-18,35.42,Antigua,Services
501740,Karla Paz,M,2026-01-26,156.23,Amatitlan,Services
501135,Jose Solis,F,2026-01-11,251.8,Guatemala,Food
503311,Carmen Ramirez,M,2026-02-01,454.96,Mixco,Retail
504102,Miguel Rojas,F,2026-02-28,403.72,Amatitlan,Retail
502621,Gabriela Alvarez,F,2026-01-29,155.3,Mixco,Retail
502974,Monica Solis,F,2026-02-14,352.09,Antigua,Food
500903,Kevin Flores,F,2026-02-03,244.82,Amatitlan,Services
500491,Luis Herrera,F,2026-02-21,53.35,Mixco,Food
501383,Karla Herrera,F,2026-01-17,442.61,Amatitlan,Retail
502716,Carlos Rojas,M,2026-01-07,180.22,Chimaltenango,Education
503632,Gustavo Ramirez,F,2026-01-29,56.03,Amatitlan,Retail
500067,Carlos Rojas,F,2026-02-28,135.16,Escuintla,Food
501510,Laura Lopez,F,2026-01-07,115.11,Mixco,Education
500392,Isabel Alvarez,F,2026-02-18,396.81,Desconocida,Education
502855,Ricardo  Castillo,F,2026-02-08,314.89,Antigua,Education
501728,Pedro Nunez,F,2026-02-25,247.12,Guatemala,Food
501364,Ana  Gomez,M,2026-02-13,272.74,Quetzaltenango,Food
504660,Pablo Perez,M,2026-01-19,161.1,Desconocida,Retail
501853,Hector Paz,M,2026-02-07,413.81,Mixco,Education
504047,Ana Castillo,F,2026-02-14,196.09,Escuintla,Education
503364,Pedro Paz,M,2026-01-03,55.44,Guatemala,Retail
504293,Patricia Vargas,M,2026-02-20,361.9,Villa Nueva,Education
504008,Daniel Gomez,F,2026-02-16,50.83,Antigua,Food
501640,Luis Molina,M,2026-01-06,301.03,Quetzaltenango,Retail
504160,Karla Ramirez,F,2026-01-26,307.17,Chimaltenango,Education
502217,Carlos  Mazariegos,M,2026-03-01,494.66,Escuintla,Food
500617,Kevin Reyes,M,2026-02-16,326.08,Quetzaltenango,Services
502353,Carlos  Morales,M,2026-01-02,462.04,Amatitlan,Food
501039,Patricia Alvarez,F,2026-02-27,146.67,Chimaltenango,Services
500030,Hector Dominguez,F,2026-01-09,364.01,Villa Nueva,Education
504154,Patricia Ramirez,M,2026-03-01,251.8,Quetzaltenango,Retail
501689,Juan  Morales,F,2026-02-07,388.76,Antigua,Food
504741,Valeria  Soto,M,2026-01-05,160.59,Quetzaltenango,Services
504073,Gustavo Castillo,F,2026-02-11,351.69,Quetzaltenango,Retail
504500,Laura  Reyes,M,2026-02-03,314.89,Chimaltenango,Retail
500204,Karla Flores,M,2026-01-27,251.8,Villa Nueva,Services
502720,Patricia Ortega,M,2026-01-17,158.29,Escuintla,Retail
503867,Paola  Morales,F,2026-01-26,298.56,Mixco,Services
504313,Rene Mendez,M,2026-02-18,223.83,Antigua,Education
504204,Karla Solis,F,2026-02-19,211.6,Escuintla,Food
501690,Sofia Fuentes,M,2026-01-25,387.24,Amatitlan,Retail
502131,Pablo Lima,M,2026-02-17,255.79,Chimaltenango,Education
504390,Jose Diaz,M,2026-02-01,251.8,Chimaltenango,Education
501496,Laura  Ruiz,M,2026-02-19,427.0,Mixco,Education
502521,Monica Perez,M,2026-01-01,378.81,Escuintla,Food
500116,Carmen Cruz,M,2026-01-20,162.9,Chimaltenango,Retail
503128,Hector Alvarez,F,2026-01-20,319.3,Quetzaltenango,Retail
502279,Maria Gomez,F,2026-02-04,304.89,Escuintla,Services
503058,Kevin Ortega,F,2026-02-06,276.35,Escuintla,Retail
502413,Ricardo Hernandez,F,2026-02-09,322.14,Mixco,Services
503651,Elena Vargas,M,2026-01-18,251.8,Antigua,Food
503098,Jose Torres,M,2026-02-05,153.88,Mixco,Education
503757,Ana Castillo,M,2026-02-06,442.31,Escuintla,Education
501646,Pedro Lima,M,2026-02-01,266.87,Mixco,Services
503015,Gustavo Perez,M,2026-01-27,100.37,Quetzaltenango,Education
504155,Carlos Gomez,F,2026-01-24,366.22,Quetzaltenango,Services
503602,Miguel  Nunez,F,2026-01-12,469.15,Quetzaltenango,Services
501424,Hector Flores,M,2026-02-24,312.26,Villa Nueva,Retail
502100,Juan Molina,F,2026-01-15,269.14,Chimaltenango,Education
501060,Juan Ramirez,M,2026-02-07,497.52,Antigua,Education
501537,Miguel  Mejia,F,2026-02-21,484.38,Villa Nueva,Retail
504642,Miguel Mazariegos,M,2026-02-15,472.47,Chimaltenango,Services
500501,Ricardo  Reyes,F,2026-01-11,251.8,Escuintla,Services
504604,Andrea Fuentes,F,2026-02-24,251.8,Chimaltenango,Services
502598,Karla Solis,M,2026-02-20,184.82,Guatemala,Retail
503190,Luis Solis,F,2026-01-25,26.2,Amatitlan,Food
504303,Diana Mendez,F,2026-02-09,43.37,Mixco,Services
502364,Carlos Rojas,F,2026-01-16,332.14,Chimaltenango,Retail
504592,Andrea Diaz,M,2026-01-04,299.4,Villa Nueva,Services
500014,Laura Flores,M,2026-01-05,264.28,Escuintla,Retail
504605,Diana Gomez,M,2026-01-28,270.71,Amatitlan,Food
502015,Isabel Ruiz,F,2026-02-04,375.14,Escuintla,Food
503722,Rene Morales,F,2026-01-02,497.02,Desconocida,Services
504680,Hector Fuentes,M,2026-01-30,251.8,Quetzaltenango,Education
501522,Monica Ortega,M,2026-01-18,180.55,Amatitlan,Food
502835,Kevin Nunez,F,2026-01-07,391.08,Guatemala,Education
